1	6587317	6587436
1	6609451	6609570
1	6615713	6615832
1	6623525	6623644
1	6628224	6628343
1	6686422	6686541
1	6703208	6703327
1	6748357	6748476
1	6780861	6780980
1	6785086	6785205
1	6785241	6785360
1	6800854	6800973
1	7011402	7011521
1	7018702	7018821
1	7219137	7219256
1	7221614	7221733
1	7375832	7375951
1	7440874	7440993
1	7443078	7443197
1	7768503	7768622
1	7773093	7773212
1	7780311	7780430
1	7788287	7788406
1	7819893	7820012
1	7828192	7828311
1	7849808	7849927
1	7857955	7858074
1	7938669	7938788
1	7943890	7944009
1	7948057	7948176
1	7975912	7976031
1	8021278	8021397
1	8034086	8034205
1	8208677	8208796
1	8291903	8292022
1	8293674	8293793
1	8315820	8315939
1	8321065	8321184
1	8424283	8424402
1	8427235	8427354
1	8511596	8511715
1	8513026	8513145
1	8813936	8814055
1	8820054	8820173
1	8877882	8878001
1	8880501	8880620
1	8883600	8883719
1	8885092	8885211
1	8943419	8943538
1	9021967	9022086
1	9075130	9075249
1	9085027	9085146
1	9088230	9088349
1	9126547	9126666
1	9134570	9134689
1	9145486	9145605
1	9153875	9153994
1	9234281	9234400
1	9281755	9281874
1	9290616	9290735
1	9296979	9297098
1	9538444	9538563
1	9588239	9588358
1	9589542	9589661
1	9822683	9822802
1	9827019	9827138
1	9847994	9848113
1	9858193	9858312
1	9893611	9893730
1	9903846	9903965
1	9906960	9907079
1	9916593	9916712
1	9930407	9930526
1	9961083	9961202
1	10034025	10034144
1	10160977	10161096
1	10166271	10166390
1	10192276	10192395
1	10295629	10295748
1	10302133	10302252
1	10385313	10385432
1	10400682	10400801
1	10433699	10433818
1	10433973	10434092
1	10449843	10449962
1	10457727	10457846
1	10459409	10459528
1	10471161	10471280
1	10475451	10475570
1	10671632	10671751
1	10684204	10684323
1	10691101	10691220
1	10707340	10707459
1	10721168	10721287
1	10727269	10727388
1	10784346	10784465
1	10799743	10799862
1	10852304	10852423
1	10869136	10869255
1	10897653	10897772
1	10906197	10906316
1	10979387	10979506
1	10986658	10986777
1	11025462	11025581
1	11025670	11025789
1	11052944	11053063
1	11053065	11053184
1	11098690	11098809
1	11132237	11132356
1	11143902	11144021
1	11150119	11150238
1	11152230	11152349
1	11168648	11168767
1	11186348	11186467
1	11188299	11188418
1	11189289	11189408
1	11227678	11227797
1	11261773	11261892
1	11262143	11262262
1	11469568	11469687
1	11657053	11657172
1	11667599	11667718
1	11690950	11691069
1	11703384	11703503
1	11737121	11737240
1	11765851	11765970
1	11777133	11777252
1	11791065	11791184
1	11804848	11804967
1	11819219	11819338
1	11823966	11824085
1	11841300	11841419
1	11857555	11857674
1	11860631	11860750
1	11893265	11893384
1	11914015	11914134
1	11920315	11920434
1	11929946	11930065
1	11930067	11930186
1	11946650	11946769
1	11981737	11981856
1	12005683	12005802
1	12019949	12020068
1	12055368	12055487
1	12067286	12067405
1	12081530	12081649
1	12165156	12165275
1	12172457	12172576
1	12228233	12228352
1	12234445	12234564
1	12506656	12506775
1	12507789	12507908
1	12567255	12567374
1	12582190	12582309
1	12613523	12613642
1	12641044	12641163
1	12656232	12656351
1	12716277	12716396
1	12734794	12734913
1	12747405	12747524
1	12775632	12775751
1	13513217	13513336
1	13515035	13515154
1	13579124	13579243
1	13585476	13585595
1	13693538	13693657
1	13706569	13706688
1	13773193	13773312
1	13781564	13781683
1	13890837	13890956
1	13895178	13895297
1	14121693	14121812
1	14126358	14126477
1	14598226	14598345
1	14600470	14600589
1	15148417	15148536
1	15159382	15159501
1	15168913	15169032
1	15175905	15176024
1	15245823	15245942
1	15332747	15332866
1	15341505	15341624
1	15347069	15347188
1	15395885	15396004
1	15410183	15410302
1	15440630	15440749
1	15453462	15453581
1	15499934	15500053
1	15528535	15528654
1	15528832	15528951
1	15543742	15543861
1	15582281	15582400
1	15606330	15606449
1	15609925	15610044
1	15616384	15616503
1	15621948	15622067
1	15659284	15659403
1	15660294	15660413
1	15681567	15681686
1	15696878	15696997
1	15733440	15733559
1	15737877	15737996
1	15755279	15755398
1	15759819	15759938
1	15844322	15844441
1	15912812	15912931
1	16004743	16004862
1	16004961	16005080
1	16032446	16032565
1	16069326	16069445
1	16081711	16081830
1	16158395	16158514
1	16158862	16158981
1	16164236	16164355
1	16190397	16190516
1	16198707	16198826
1	16211996	16212115
1	16216278	16216397
1	16216399	16216518
1	16217292	16217411
1	16228509	16228628
1	16233683	16233802
1	16237862	16237981
1	16350842	16350961
1	16437089	16437208
1	16447483	16447602
1	16970733	16970852
1	16980387	16980506
1	17010518	17010637
1	17013529	17013648
1	17044072	17044191
1	17060747	17060866
1	17114837	17114956
1	17122887	17123006
1	17204323	17204442
1	17206410	17206529
1	17246777	17246896
1	17249168	17249287
1	17298063	17298182
1	17308485	17308604
1	17402244	17402363
1	17425261	17425380
1	17440342	17440461
1	17447489	17447608
1	17538204	17538323
1	17546073	17546192
1	17755678	17755797
1	18099907	18100026
1	18114792	18114911
1	18177840	18177959
1	18181991	18182110
1	18480074	18480193
1	18483515	18483634
1	18629335	18629454
1	18633766	18633885
1	18853785	18853904
1	18863020	18863139
1	18892970	18893089
1	18902732	18902851
1	18954974	18955093
1	18957922	18958041
1	19205159	19205278
1	19210812	19210931
1	19254826	19254945
1	19305154	19305273
1	19324802	19324921
1	19483860	19483979
1	19507640	19507759
1	19519925	19520044
1	19525975	19526094
1	19596368	19596487
1	19639174	19639293
1	19641489	19641608
1	19659655	19659774
1	19667893	19668012
1	19798894	19799013
1	19808582	19808701
1	19813509	19813628
1	19815341	19815460
1	19868133	19868252
1	19883083	19883202
1	19920651	19920770
1	19934142	19934261
1	19975419	19975538
1	19980917	19981036
1	20118038	20118157
1	20147279	20147398
1	20151882	20152001
1	20177291	20177410
1	20178285	20178404
1	20183307	20183426
1	20191398	20191517
1	20289142	20289261
1	20294031	20294150
1	20318422	20318541
1	20323710	20323829
1	20483023	20483142
1	20488573	20488692
1	20488694	20488813
1	20511364	20511483
1	20552072	20552191
1	20558165	20558284
1	20588139	20588258
1	20589918	20590037
1	20641435	20641554
1	20660019	20660138
1	20666889	20667008
1	20710963	20711082
1	20723403	20723522
1	20733977	20734096
1	20738479	20738598
1	20745957	20746076
1	20785797	20785916
1	20787818	20787937
1	20840509	20840628
1	20990925	20991044
1	21164959	21165078
1	21182394	21182513
1	21265987	21266106
1	21271909	21272028
1	21293320	21293439
1	21300806	21300925
1	21343626	21343745
1	21347874	21347993
1	21523320	21523439
1	21578454	21578573
1	21610886	21611005
1	21662831	21662950
1	21670779	21670898
1	21781810	21781929
1	21784474	21784593
1	21811722	21811841
1	21842390	21842509
1	21936642	21936761
1	21949601	21949720
1	22052419	22052538
1	22140255	22140374
1	22151601	22151720
1	22556629	22556748
1	22571645	22571764
1	22636292	22636411
1	22646232	22646351
1	22648219	22648338
1	22653487	22653606
1	22709341	22709460
1	22711998	22712117
1	22745640	22745759
1	22751464	22751583
1	22823816	22823935
1	22841150	22841269
1	22956671	22956790
1	22965491	22965610
1	23024439	23024558
1	23160860	23160979
1	23165159	23165278
1	23172042	23172161
1	23182471	23182590
1	23194657	23194776
1	23195097	23195216
1	23342486	23342605
1	23368704	23368823
1	23381400	23381519
1	23422988	23423107
1	23426376	23426495
1	23479490	23479609
1	23488430	23488549
1	23525231	23525350
1	23532462	23532581
1	23557783	23557902
1	23560051	23560170
1	23577183	23577302
1	23592301	23592420
1	23693905	23694024
1	23749776	23749895
1	23776812	23776931
1	23787356	23787475
1	23789606	23789725
1	23791390	23791509
1	23791889	23792008
1	23802425	23802544
1	23864454	23864573
1	23892220	23892339
1	23957246	23957365
1	23961252	23961371
1	23966327	23966446
1	23981828	23981947
1	24067855	24067974
1	24107978	24108097
1	24116993	24117112
1	24142608	24142727
1	24147503	24147622
1	24190010	24190129
1	24318343	24318462
1	24330652	24330771
1	24415642	24415761
1	24416251	24416370
1	24416372	24416491
1	24418795	24418914
1	24470129	24470248
1	24481285	24481404
1	24501811	24501930
1	24503980	24504099
1	24542895	24543014
1	24558078	24558197
1	24631798	24631917
1	24666131	24666250
1	24752457	24752576
1	24772110	24772229
1	24784496	24784615
1	24910299	24910418
1	24911125	24911244
1	24947387	24947506
1	24967337	24967456
1	25205291	25205410
1	25209110	25209229
1	25223240	25223359
1	25343749	25343868
1	25349495	25349614
1	25428803	25428922
1	25434905	25435024
1	25548150	25548269
1	25612448	25612567
1	25623111	25623230
1	25651055	25651174
1	25667947	25668066
1	25796463	25796582
1	25802816	25802935
1	25812601	25812720
1	25829831	25829950
1	25864471	25864590
1	25869135	25869254
1	25880731	25880850
1	25905237	25905356
1	25908832	25908951
1	25950613	25950732
1	25964036	25964155
1	25999484	25999603
1	26004930	26005049
1	26015630	26015749
1	26020402	26020521
1	26044031	26044150
1	26054451	26054570
1	26059814	26059933
1	26070536	26070655
1	26109909	26110028
1	26115031	26115150
1	26155520	26155639
1	26164940	26165059
1	26168709	26168828
1	26173047	26173166
1	26193858	26193977
1	26227678	26227797
1	26234798	26234917
1	26241545	26241664
1	26250651	26250770
1	26278779	26278898
1	26279571	26279690
1	26317437	26317556
1	26351395	26351514
1	26358797	26358916
1	26364157	26364276
1	26407241	26407360
1	26415861	26415980
1	26429904	26430023
1	26438345	26438464
1	26466658	26466777
1	26469689	26469808
1	26470181	26470300
1	26477189	26477308
1	26528651	26528770
1	26537897	26538016
1	26551483	26551602
1	26555874	26555993
1	26691567	26691686
1	26700993	26701112
1	26785963	26786082
1	26789123	26789242
1	26828182	26828301
1	26861560	26861679
1	26867654	26867773
1	26867775	26867894
1	26878916	26879035
1	26889277	26889396
1	26895978	26896097
1	26902089	26902208
1	26911642	26911761
1	26938027	26938146
1	26959090	26959209
1	26996901	26997020
1	27026595	27026714
1	27233092	27233211
1	27235660	27235779
1	27307894	27308013
1	27310141	27310260
1	27317069	27317188
1	27324488	27324607
1	27324995	27325114
1	27341269	27341388
1	27351748	27351867
1	27387173	27387292
1	27397167	27397286
1	27488363	27488482
1	27493532	27493651
1	27513667	27513786
1	27529935	27530054
1	27604939	27605058
1	27665721	27665840
1	27670963	27671082
1	27725016	27725135
1	27729822	27729941
1	27765781	27765900
1	27773324	27773443
1	27823766	27823885
1	27832807	27832926
1	27834080	27834199
1	27835954	27836073
1	27877043	27877162
1	27921652	27921771
1	27925244	27925363
1	27937680	27937799
1	27957842	27957961
1	28082054	28082173
1	28088611	28088730
1	28135042	28135161
1	28149199	28149318
1	28185319	28185438
1	28196015	28196134
1	28196605	28196724
1	28204625	28204744
1	28222587	28222706
1	28238180	28238299
1	28258551	28258670
1	28266157	28266276
1	28308512	28308631
1	28338914	28339033
1	28363291	28363410
1	28370986	28371105
1	28482492	28482611
1	28548736	28548855
1	28548857	28548976
1	28553351	28553470
1	28562206	28562325
1	28579389	28579508
1	28579587	28579706
1	28579875	28579994
1	28580317	28580436
1	28583238	28583357
1	28600598	28600717
1	28642222	28642341
1	28683662	28683781
1	28687555	28687674
1	28736003	28736122
1	28740164	28740283
1	28798781	28798900
1	28818824	28818943
1	28871166	28871285
1	28884425	28884544
1	29116795	29116914
1	29164257	29164376
1	29178740	29178859
1	29218338	29218457
1	29225039	29225158
1	29228678	29228797
1	29231092	29231211
1	29232163	29232282
1	29240714	29240833
1	29247155	29247274
1	29253643	29253762
1	29641242	29641361
1	29646254	29646373
1	29883127	29883246
1	29885059	29885178
1	30715540	30715659
1	30720377	30720496
1	30720523	30720642
1	30732044	30732163
1	30752344	30752463
1	30858690	30858809
1	30907043	30907162
1	30910772	30910891
1	30932989	30933108
1	30947746	30947865
1	30951058	30951177
1	30966433	30966552
1	30971626	30971745
1	31064585	31064704
1	31065779	31065898
1	31226320	31226439
1	31243795	31243914
1	31292488	31292607
1	31299940	31300059
1	31337260	31337379
1	31373617	31373736
1	31381147	31381266
1	31409101	31409220
1	31411541	31411660
1	31508074	31508193
1	31570309	31570428
1	31585399	31585518
1	31629760	31629879
1	31640822	31640941
1	31648845	31648964
1	31652597	31652716
1	31669999	31670118
1	31703764	31703883
1	31710616	31710735
1	31760464	31760583
1	31764777	31764896
1	31789581	31789700
1	31913681	31913800
1	31917220	31917339
1	31944787	31944906
1	31955180	31955299
1	32021376	32021495
1	32077966	32078085
1	32107774	32107893
1	32179744	32179863
1	32196412	32196531
1	32204757	32204876
1	32204972	32205091
1	32206193	32206312
1	32206368	32206487
1	32228723	32228842
1	32245725	32245844
1	32251045	32251164
1	32251225	32251344
1	32252668	32252787
1	32288175	32288294
1	32296256	32296375
1	32321807	32321926
1	32329137	32329256
1	32348956	32349075
1	32349103	32349222
1	32359733	32359852
1	32359854	32359973
1	32394668	32394787
1	32462418	32462537
1	32470530	32470649
1	32538842	32538961
1	32540585	32540704
1	32650786	32650905
1	32650907	32651026
1	32653496	32653615
1	32695362	32695481
1	32706173	32706292
1	32720714	32720833
1	32755982	32756101
1	32828492	32828611
1	32866371	32866490
1	32875491	32875610
1	32882259	32882378
1	32965394	32965513
1	33080557	33080676
1	33096790	33096909
1	33180068	33180187
1	33183722	33183841
1	33252937	33253056
1	33259694	33259813
1	33305824	33305943
1	33429981	33430100
1	33438939	33439058
1	33439419	33439538
1	33442265	33442384
1	33458544	33458663
1	33472577	33472696
1	33859781	33859900
1	33870267	33870386
1	34162909	34163028
1	34169474	34169593
1	34175346	34175465
1	34178131	34178250
1	34666375	34666494
1	34672926	34673045
1	34758708	34758827
1	34758829	34758948
1	34772977	34773096
1	34778438	34778557
1	34778893	34779012
1	34795487	34795606
1	34849164	34849283
1	34853436	34853555
1	34860310	34860429
1	34926945	34927064
1	34930599	34930718
1	34940154	34940273
1	34984605	34984724
1	34985902	34986021
1	35014190	35014309
1	35038147	35038266
1	35058979	35059098
1	35191343	35191462
1	35268221	35268340
1	35269955	35270074
1	35307329	35307448
1	35316028	35316147
1	35365781	35365900
1	35374394	35374513
1	35549847	35549966
1	35562702	35562821
1	35571623	35571742
1	35577500	35577619
1	35597240	35597359
1	35640759	35640878
1	35718003	35718122
1	35719883	35720002
1	35737889	35738008
1	35745544	35745663
1	35812023	35812142
1	35860966	35861085
1	35873404	35873523
1	35922929	35923048
1	35936612	35936731
1	36072578	36072697
1	36092705	36092824
1	36122959	36123078
1	36134622	36134741
1	36147719	36147838
1	36162626	36162745
1	36224231	36224350
1	36225209	36225328
1	36306051	36306170
1	36335015	36335134
1	36383227	36383346
1	36386750	36386869
1	36393288	36393407
1	36398132	36398251
1	36409693	36409812
1	36417705	36417824
1	36422814	36422933
1	36450106	36450225
1	36455182	36455301
1	36461984	36462103
1	36473818	36473937
1	36483172	36483291
1	36487201	36487320
1	36765383	36765502
1	36776990	36777109
1	37028936	37029055
1	37042420	37042539
1	37471565	37471684
1	37478603	37478722
1	37513636	37513755
1	37515631	37515750
1	37557665	37557784
1	37589667	37589786
1	37596057	37596176
1	37631800	37631919
1	37690661	37690780
1	37694946	37695065
1	37752188	37752307
1	37763970	37764089
1	37765429	37765548
1	37792924	37793043
1	37800902	37801021
1	37804118	37804237
1	37804413	37804532
1	37810273	37810392
1	37858806	37858925
1	37862259	37862378
1	37882547	37882666
1	37886877	37886996
1	37936582	37936701
1	37948111	37948230
1	37978417	37978536
1	38003537	38003656
1	38013262	38013381
1	38044680	38044799
1	38048691	38048810
1	38095411	38095530
1	38101491	38101610
1	38321547	38321666
1	38338046	38338165
1	38395077	38395196
1	38857438	38857557
1	38862070	38862189
1	38881328	38881447
1	38886760	38886879
1	38929830	38929949
1	38930006	38930125
1	38946938	38947057
1	38982451	38982570
1	38992366	38992485
1	39076795	39076914
1	39082301	39082420
1	39127931	39128050
1	39254897	39255016
1	39258810	39258929
1	39410424	39410543
1	39410482	39410601
1	39484913	39485032
1	39569445	39569564
1	39572983	39573102
1	39577517	39577636
1	39630823	39630942
1	39635808	39635927
1	39638844	39638963
1	39646557	39646676
1	39670839	39670958
1	39673207	39673326
1	39680482	39680601
1	39691654	39691773
1	39691775	39691894
1	39692192	39692311
1	39790598	39790717
1	39881711	39881830
1	39887444	39887563
1	39897204	39897323
1	39898883	39899002
1	39899004	39899123
1	39908312	39908431
1	40027951	40028070
1	40045278	40045397
1	40094734	40094853
1	40098802	40098921
1	40163194	40163313
1	40171991	40172110
1	40182035	40182154
1	40245885	40246004
1	40247833	40247952
1	40256117	40256236
1	40271844	40271963
1	40282189	40282308
1	40282296	40282415
1	40298539	40298658
1	40342872	40342991
1	40435789	40435908
1	40451178	40451297
1	40468868	40468987
1	40477858	40477977
1	40505181	40505300
1	40509887	40510006
1	40514720	40514839
1	40532680	40532799
1	40655273	40655392
1	40665208	40665327
1	40689627	40689746
1	40693857	40693976
1	40747385	40747504
1	40764239	40764358
1	40781425	40781544
1	40785782	40785901
1	40856030	40856149
1	40970004	40970123
1	40979393	40979512
1	41012774	41012893
1	41025951	41026070
1	41235841	41235960
1	41355786	41355905
1	41367513	41367632
1	41367965	41368084
1	41378524	41378643
1	41481924	41482043
1	41487926	41488045
1	41530858	41530977
1	41541487	41541606
1	42028318	42028437
1	42148049	42148168
1	42161291	42161410
1	42168584	42168703
1	42383618	42383737
1	42455566	42455685
1	42457504	42457623
1	42464565	42464684
1	42566920	42567039
1	42574849	42574968
1	42654974	42655093
1	42660155	42660274
1	42680854	42680973
1	42684390	42684509
1	42739057	42739176
1	42743277	42743396
1	42753133	42753252
1	42757827	42757946
1	42758019	42758138
1	42773671	42773790
1	42774505	42774624
1	42778853	42778972
1	42816173	42816292
1	42817170	42817289
1	42844199	42844318
1	42846317	42846436
1	42846471	42846590
1	42848863	42848982
1	42960514	42960633
1	42983527	42983646
1	43002164	43002283
1	43015063	43015182
1	43023410	43023529
1	43142512	43142631
1	43145755	43145874
1	43168565	43168684
1	43183529	43183648
1	43266911	43267030
1	43267912	43268031
1	43300233	43300352
1	43303925	43304044
1	43347571	43347690
1	43358452	43358571
1	43368606	43368725
1	43384497	43384616
1	43389601	43389720
1	43389722	43389841
1	43419393	43419512
1	43421310	43421429
1	43442564	43442683
1	43455040	43455159
1	43510504	43510623
1	43526209	43526328
1	43637524	43637643
1	43663232	43663351
1	43695383	43695502
1	43705883	43706002
1	43707080	43707199
1	43710665	43710784
1	43710786	43710905
1	43716909	43717028
1	43724725	43724844
1	43739753	43739872
1	43929873	43929992
1	43937784	43937903
1	43939938	43940057
1	43948468	43948587
1	43959397	43959516
1	43971751	43971870
1	43974447	43974566
1	43975761	43975880
1	43975915	43976034
1	43990815	43990934
1	43990936	43991055
1	43992373	43992492
1	44028330	44028449
1	44040628	44040747
1	44118521	44118640
1	44119682	44119801
1	44213034	44213153
1	44218517	44218636
1	44249244	44249363
1	44251477	44251596
1	44329625	44329744
1	44334218	44334337
1	44350118	44350237
1	44364704	44364823
1	44390555	44390674
1	44391393	44391512
1	44404902	44405021
1	44413471	44413590
1	44519356	44519475
1	44524845	44524964
1	44670525	44670644
1	44674828	44674947
1	44716507	44716626
1	44721863	44721982
1	44728561	44728680
1	44731424	44731543
1	44733722	44733841
1	44775867	44775986
1	44776131	44776250
1	44777774	44777893
1	44778122	44778241
1	44785091	44785210
1	44785212	44785331
1	44790516	44790635
1	44799003	44799122
1	44809691	44809810
1	44811518	44811637
1	44828273	44828392
1	44835728	44835847
1	44845108	44845227
1	44985810	44985929
1	44989122	44989241
1	45011290	45011409
1	45333562	45333681
1	45339652	45339771
1	45340272	45340391
1	45340393	45340512
1	45341561	45341680
1	45356757	45356876
1	45362427	45362546
1	45489796	45489915
1	45491676	45491795
1	45492170	45492289
1	45501345	45501464
1	45521750	45521869
1	45529713	45529832
1	45546882	45547001
1	45551216	45551335
1	45583928	45584047
1	45623329	45623448
1	45629700	45629819
1	45668983	45669102
1	45688343	45688462
1	45747031	45747150
1	45785360	45785479
1	45797622	45797741
1	46045635	46045754
1	46049227	46049346
1	46131627	46131746
1	46133830	46133949
1	46170734	46170853
1	46175439	46175558
1	46175560	46175679
1	46180855	46180974
1	46202946	46203065
1	46206035	46206154
1	46219520	46219639
1	46221219	46221338
1	46249574	46249693
1	46298000	46298119
1	46339625	46339744
1	46394801	46394920
1	46503309	46503428
1	46507073	46507192
1	46538870	46538989
1	46546835	46546954
1	46547007	46547126
1	46615613	46615732
1	46619644	46619763
1	46670991	46671110
1	46674491	46674610
1	46717595	46717714
1	46755973	46756092
1	46759869	46759988
1	47176400	47176519
1	47179877	47179996
1	47181925	47182044
1	47192514	47192633
1	47222467	47222586
1	47227195	47227314
1	47227865	47227984
1	47326624	47326743
1	47334578	47334697
1	47405659	47405778
1	47423550	47423669
1	47423671	47423790
1	47435648	47435767
1	47435892	47436011
1	47448389	47448508
1	47500970	47501089
1	47505806	47505925
1	47618770	47618889
1	47625358	47625477
1	48219543	48219662
1	48223731	48223850
1	48488642	48488761
1	48638006	48638125
1	48649660	48649779
1	48773607	48773726
1	48778847	48778966
1	49045849	49045968
1	49049588	49049707
1	49151578	49151697
1	49153557	49153676
1	50020425	50020544
1	50024132	50024251
1	50047263	50047382
1	50049179	50049298
1	50175161	50175280
1	50180501	50180620
1	50222037	50222156
1	50239120	50239239
1	50422143	50422262
1	50439130	50439249
1	50462850	50462969
1	50540735	50540854
1	50568277	50568396
1	50570399	50570518
1	50580337	50580456
1	50582716	50582835
1	50628612	50628731
1	50699962	50700081
1	50701981	50702100
1	50754454	50754573
1	50959157	50959276
1	50960294	50960413
1	50960427	50960546
1	50961463	50961582
1	51184434	51184553
1	51192111	51192230
1	51224720	51224839
1	51235826	51235945
1	51235947	51236066
1	51241971	51242090
1	51261028	51261147
1	51265727	51265846
1	51341712	51341831
1	51346823	51346942
1	51375415	51375534
1	51386283	51386402
1	51458314	51458433
1	51516588	51516707
1	51524857	51524976
1	51524978	51525097
1	51539420	51539539
1	51572259	51572378
1	51719469	51719588
1	51727354	51727473
1	51788006	51788125
1	51799737	51799856
1	51836505	51836624
1	51878052	51878171
1	51883147	51883266
1	51998185	51998304
1	52031949	52032068
1	52034287	52034406
1	52052570	52052689
1	52055876	52055995
1	52058929	52059048
1	52129464	52129583
1	52361549	52361668
1	52366682	52366801
1	52404257	52404376
1	52405249	52405368
1	52405822	52405941
1	52414690	52414809
1	52567527	52567646
1	52593290	52593409
1	52604476	52604595
1	52637856	52637975
1	52726271	52726390
1	52727366	52727485
1	52796307	52796426
1	52842467	52842586
1	52846691	52846810
1	52925394	52925513
1	52931562	52931681
1	53060186	53060305
1	53110332	53110451
1	53115104	53115223
1	53140049	53140168
1	53144538	53144657
1	53195049	53195168
1	53200751	53200870
1	53207273	53207392
1	53215444	53215563
1	53220069	53220188
1	53233620	53233739
1	53239106	53239225
1	53289702	53289821
1	53304501	53304620
1	53305919	53306038
1	53324591	53324710
1	53331495	53331614
1	53460598	53460717
1	53675437	53675556
1	53691994	53692113
1	53733545	53733664
1	53735064	53735183
1	53768151	53768270
1	53771875	53771994
1	53835358	53835477
1	53854714	53854833
1	53884694	53884813
1	53898004	53898123
1	53941889	53942008
1	53958049	53958168
1	54012642	54012761
1	54028555	54028674
1	54051973	54052092
1	54068790	54068909
1	54140293	54140412
1	54163224	54163343
1	54171587	54171706
1	54184238	54184357
1	54194651	54194770
1	54201009	54201128
1	54220954	54221073
1	54226414	54226533
1	54236940	54237059
1	54240994	54241113
1	54285088	54285207
1	54287958	54288077
1	54410230	54410349
1	54413828	54413947
1	54519877	54519996
1	54551542	54551661
1	54621692	54621811
1	54643471	54643590
1	54713040	54713159
1	54716444	54716563
1	54768643	54768762
1	54776986	54777105
1	54795254	54795373
1	54803773	54803892
1	54803894	54804013
1	54817828	54817947
1	54883386	54883505
1	54888917	54889036
1	54972231	54972350
1	54986754	54986873
1	54990692	54990811
1	54992301	54992420
1	54992949	54993068
1	55002152	55002271
1	55040663	55040782
1	55213532	55213651
1	55397065	55397184
1	55401415	55401534
1	56639089	56639208
1	56815396	56815515
1	56822300	56822419
1	56822421	56822540
1	56827134	56827253
1	56852935	56853054
1	56855502	56855621
1	56959989	56960108
1	56964342	56964461
1	56964463	56964582
1	56968602	56968721
1	56992593	56992712
1	57752531	57752650
1	57760014	57760133
1	58545900	58546019
1	58551522	58551641
1	58572773	58572892
1	58579863	58579982
1	58698808	58698927
1	58702478	58702597
1	58779514	58779633
1	58787248	58787367
1	59292615	59292734
1	59298713	59298832
1	59788596	59788715
1	59810240	59810359
1	59816402	59816521
1	59924471	59924590
1	59932380	59932499
1	60072088	60072207
1	60077351	60077470
1	60861365	60861484
1	60865255	60865374
1	60970434	60970553
1	60978534	60978653
1	61253116	61253235
1	61255777	61255896
1	61710870	61710989
1	61743934	61744053
1	61816939	61817058
1	61851243	61851362
1	61859286	61859405
1	62107904	62108023
1	62123821	62123940
1	62300683	62300802
1	62312299	62312418
1	62325962	62326081
1	62435656	62435775
1	62438885	62439004
1	62585983	62586102
1	62687537	62687656
1	62690065	62690184
1	62781776	62781895
1	62785178	62785297
1	62903136	62903255
1	62905157	62905276
1	63327107	63327226
1	63361118	63361237
1	63369090	63369209
1	63520087	63520206
1	63523941	63524060
1	63531500	63531619
1	63538272	63538391
1	63551724	63551843
1	63590794	63590913
1	63595177	63595296
1	63777025	63777144
1	64019153	64019272
1	64180464	64180583
1	64199431	64199550
1	64216123	64216242
1	64467578	64467697
1	64472411	64472530
1	64739700	64739819
1	64953375	64953494
1	64968317	64968436
1	65026416	65026535
1	65055754	65055873
1	65058673	65058792
1	65144838	65144957
1	65149540	65149659
1	65246743	65246862
1	65255945	65256064
1	65415279	65415398
